Start time	End time	Duration [s]	Warning duration [s]	Event info	Device name
04.03.2020 23:27:29	04.03.2020 23:28:29	59.991	59.991	high io usage (1.9MB/s)	NYC-REAL-L835
04.03.2020 23:27:28	04.03.2020 23:29:27	118.991	118.991	high overall cpu usage (85% out of 100%)	NYC-REAL-L835
04.03.2020 23:27:24	04.03.2020 23:27:54	29.991	29.991	high io usage (25.3MB/s)	MUM-REAL-L112
04.03.2020 23:27:12	04.03.2020 23:30:17	184.991	59.991	high thread cpu usage (82% out of 400%)	MUM-REAL-L079
04.03.2020 23:27:03	04.03.2020 23:27:33	29.991	29.991	high thread cpu usage (109% out of 400%)	MUM-PEQG-L079
04.03.2020 23:26:58	04.03.2020 23:31:27	268.991	268.991	high thread cpu usage (500% out of 800%)	NYC-REAL-L835
04.03.2020 23:26:50	04.03.2020 23:27:20	29.991	29.991	high thread cpu usage (137% out of 800%)	GUR-FING-L168
04.03.2020 23:26:48	04.03.2020 23:27:18	29.991	29.991	high thread cpu usage (87% out of 800%)	GUR-REAL-L142
04.03.2020 23:26:24	04.03.2020 23:36:45	620.991	449.991	high thread cpu usage (143% out of 800%)	GUR-BXII-L476
04.03.2020 23:26:22	04.03.2020 23:26:52	29.991	29.991	high thread cpu usage (89% out of 800%)	SIN-REAL-L088
04.03.2020 23:26:21	04.03.2020 23:26:51	29.991	29.991	high thread cpu usage (87% out of 800%)	NYC-PEQG-L783
04.03.2020 23:26:19	04.03.2020 23:26:49	29.991	29.991	high thread cpu usage (122% out of 400%)	MUM-REAL-L049
04.03.2020 23:25:50	04.03.2020 23:26:20	29.991	29.991	high thread cpu usage (101% out of 800%)	SIN-TACT-L039
04.03.2020 23:25:46	05.03.2020 00:00:16	2070.291	1949.291	high thread cpu usage (99% out of 800%)	NYC-FING-L404
04.03.2020 23:25:37	04.03.2020 23:26:07	29.991	29.991	high io usage (50.9MB/s)	MUM-PEQG-L079
04.03.2020 23:25:33	04.03.2020 23:26:03	29.991	29.991	high thread cpu usage (110% out of 800%)	NYC-BXII-L379
04.03.2020 23:25:17	04.03.2020 23:26:47	89.991	89.991	high thread cpu usage (144% out of 800%)	NYC-REAL-L849
04.03.2020 23:25:07	04.03.2020 23:26:37	89.991	89.991	high thread cpu usage (169% out of 800%)	NYC-BXII-L252
04.03.2020 23:24:34	04.03.2020 23:25:04	29.991	29.991	high thread cpu usage (88% out of 800%)	HKG-REAL-L143
04.03.2020 23:24:28	04.03.2020 23:24:58	29.991	29.991	high io usage (292.5KB/s)	NYC-BXII-L252
04.03.2020 23:24:17	04.03.2020 23:27:47	209.991	89.991	high thread cpu usage (90% out of 800%)	GUR-FING-L131
04.03.2020 23:24:17	04.03.2020 23:24:47	29.991	29.991	high io usage (137KB/s)	NYC-GSO-L231
04.03.2020 23:24:15	04.03.2020 23:24:45	29.991	29.991	high thread cpu usage (96% out of 800%)	NYC-REAL-L908
04.03.2020 23:24:02	04.03.2020 23:27:32	209.991	179.991	high thread cpu usage (112% out of 800%)	TOK-IRBD-L014
04.03.2020 23:23:58	04.03.2020 23:28:58	299.991	299.991	high number of page faults (5161pages/s)	NYC-REAL-L835
04.03.2020 23:23:44	04.03.2020 23:28:44	299.991	209.991	high thread cpu usage (154% out of 800%)	HKG-FING-L011
04.03.2020 23:23:30	04.03.2020 23:24:00	29.991	29.991	high thread cpu usage (86% out of 800%)	SIN-FING-L028
04.03.2020 23:23:23	04.03.2020 23:31:48	504.991	389.991	high thread cpu usage (125% out of 800%)	NYC-BXII-L420
04.03.2020 23:23:17	04.03.2020 23:52:07	1730.291	1199.291	high thread cpu usage (163% out of 800%)	NYC-BXII-L304
04.03.2020 23:22:33	04.03.2020 23:23:03	29.991	29.991	high thread cpu usage (102% out of 800%)	HKG-PEQG-L126
04.03.2020 23:22:33	04.03.2020 23:23:03	29.991	29.991	high thread cpu usage (124% out of 400%)	MUM-PEQG-L079
04.03.2020 23:22:17	04.03.2020 23:23:47	89.991	59.991	high io usage (17.5MB/s)	NYC-GSO-L231
04.03.2020 23:21:40	04.03.2020 23:49:39	1679.291	1589.291	high thread cpu usage (176% out of 800%)	NYC-PWM-L111
04.03.2020 23:21:40	04.03.2020 23:22:10	29.991	29.991	high io usage (22.1MB/s)	GUR-REAL-L112
04.03.2020 23:21:33	04.03.2020 23:36:49	916.291	853.291	high thread cpu usage (211% out of 800%)	GUR-REAL-L089
04.03.2020 23:21:18	04.03.2020 23:23:18	119.991	89.991	high thread cpu usage (117% out of 400%)	NYC-STPG-L072
04.03.2020 23:21:06	04.03.2020 23:24:36	209.991	149.991	high thread cpu usage (101% out of 400%)	NYC-GSO-L115
04.03.2020 23:20:59	04.03.2020 23:21:29	29.991	29.991	high overall cpu usage (74% out of 100%)	MUM-PEQG-L086
04.03.2020 23:20:59	04.03.2020 23:33:55	775.991	269.991	high thread cpu usage (130% out of 400%)	MUM-PEQG-L086
