"Time of installation";"Operation type";"Package type";"Package name";"Package version";"Package publisher";"Package program";"Device name"
"06.03.2020 08:41:29";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-REAL-L681"
"06.03.2020 08:41:29";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-REAL-L681"
"06.03.2020 08:41:29";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-REAL-L681"
"06.03.2020 08:41:29";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-REAL-L681"
"06.03.2020 08:41:14";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-COMP-L144"
"06.03.2020 08:41:14";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-COMP-L144"
"06.03.2020 08:41:14";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-COMP-L144"
"06.03.2020 08:41:14";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-COMP-L144"
"06.03.2020 08:41:14";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-COMP-L144"
"06.03.2020 08:41:14";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-COMP-L144"
"06.03.2020 08:38:48";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"uninstallation";"program";"Google Update Helper";"1.3.35.301";"Google LLC";"Google Update Helper";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L819"
"06.03.2020 08:38:48";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-BAAM-L819"
"06.03.2020 08:36:33";"installation";"program";"Microsoft Edge";"41.16299.1480.0";"Microsoft Corporation";"Microsoft Edge";"GUR-BXII-L217"
"06.03.2020 08:31:27";"uninstallation";"program";"HP Smart";"110.1.671.0";"HP Inc.";"HP Smart";"NYC-PEQG-L949"
"06.03.2020 08:15:54";"installation";"program";"Microsoft OneDrive";"19.043.0304.0007";"Microsoft Corporation";"Microsoft OneDrive";"LDN-PWM-L031"
"06.03.2020 08:13:16";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L566"
"06.03.2020 08:13:16";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L566"
"06.03.2020 08:13:16";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L566"
"06.03.2020 08:13:16";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L566"
"06.03.2020 08:10:54";"uninstallation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20368";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-PWM-L199"
"06.03.2020 08:10:54";"uninstallation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"uninstallation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"uninstallation";"program";"Google Update Helper";"1.3.35.301";"Google LLC";"Google Update Helper";"NYC-PWM-L199"
"06.03.2020 08:10:54";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-PWM-L199"
"06.03.2020 08:10:54";"uninstallation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20512";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-PWM-L199"
"06.03.2020 08:10:54";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-PWM-L199"
"06.03.2020 08:09:09";"installation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-BAAM-L009"
"06.03.2020 08:09:09";"uninstallation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-BAAM-L009"
"06.03.2020 08:09:09";"uninstallation";"program";"Adobe Acrobat Reader DC";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-BAAM-L009"
"06.03.2020 08:09:09";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-BAAM-L009"
"06.03.2020 08:09:09";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-BAAM-L009"
"06.03.2020 08:09:09";"installation";"program";"Adobe Acrobat Reader DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-BAAM-L009"
"06.03.2020 08:06:41";"uninstallation";"program";"Cisco Webex Meetings";"39.11.0";"Cisco Webex LLC";"Cisco Webex Meetings";"NYC-BXII-L371"
"06.03.2020 08:06:41";"installation";"program";"Cisco Webex Meetings";"40.1.0";"Cisco Webex LLC";"Cisco Webex Meetings";"NYC-BXII-L371"
"06.03.2020 08:00:25";"uninstallation";"update";"KB4487038";"-";"Microsoft Corporation";"Windows Update";"NYC-MEET-L392"
"06.03.2020 08:00:25";"uninstallation";"program";"KACE Agent";"9.0.181";"Quest Software Inc.";"KACE Agent";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"Cortana";"1.11.6.17763";"Microsoft Corporation";"Cortana";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"Microsoft Photos";"2020.19081.28230.0";"Microsoft Corporation";"Microsoft Photos";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"KACE Agent";"10.1.43";"Quest Software Inc.";"KACE Agent";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"Microsoft Edge";"44.17763.831.0";"Microsoft Corporation";"Microsoft Edge";"NYC-MEET-L392"
"06.03.2020 08:00:25";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-MEET-L392"
"06.03.2020 07:53:19";"uninstallation";"program";"MSN Weather";"4.34.13393.0";"Microsoft Corporation";"MSN Weather";"NYC-BXII-L975"
"06.03.2020 07:53:19";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BXII-L975"
"06.03.2020 07:53:19";"uninstallation";"program";"Microsoft Sticky Notes";"3.7.106.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-BXII-L975"
"06.03.2020 07:53:19";"uninstallation";"program";"Microsoft To Do";"2.11.3386.0";"Microsoft Corporation";"Microsoft To Do";"NYC-BXII-L975"
"06.03.2020 07:53:19";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"Your Phone";"1.20012.135.0";"Microsoft Corporation";"Your Phone";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"Microsoft Sticky Notes";"3.7.124.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"Microsoft To Do";"2.12.3482.0";"Microsoft Corporation";"Microsoft To Do";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"MSN Weather";"4.36.20503.0";"Microsoft Corporation";"MSN Weather";"NYC-BXII-L975"
"06.03.2020 07:53:19";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BXII-L975"
"06.03.2020 07:47:10";"uninstallation";"program";"Nexthink Collector";"6.24.01159";"Nexthink S.A.";"Nexthink Collector";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"uninstallation";"program";"Microsoft Sticky Notes";"3.7.106.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"installation";"program";"Nexthink Collector";"6.24.03028";"Nexthink S.A.";"Nexthink Collector";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"installation";"program";"Microsoft Sticky Notes";"3.7.124.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BAAM-L126"
"06.03.2020 07:47:10";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BAAM-L126"
"06.03.2020 07:46:18";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-ERSG-L049"
"06.03.2020 07:46:18";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-ERSG-L049"
"06.03.2020 07:46:18";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-ERSG-L049"
"06.03.2020 07:46:18";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-ERSG-L049"
"06.03.2020 07:36:36";"installation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"GUR-BXII-L217"
"06.03.2020 07:36:36";"uninstallation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"GUR-BXII-L217"
"06.03.2020 07:36:36";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"GUR-BXII-L217"
"06.03.2020 07:36:36";"uninstallation";"program";"Adobe Acrobat Reader DC";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"GUR-BXII-L217"
"06.03.2020 07:36:36";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"GUR-BXII-L217"
"06.03.2020 07:36:36";"installation";"program";"Adobe Acrobat Reader DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"GUR-BXII-L217"
"06.03.2020 06:54:23";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-REAL-L844"
"06.03.2020 06:54:23";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-REAL-L844"
"06.03.2020 06:54:23";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-REAL-L844"
"06.03.2020 06:54:23";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-REAL-L844"
"06.03.2020 06:53:47";"uninstallation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20368";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-GCS-L124"
"06.03.2020 06:53:47";"uninstallation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"uninstallation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"uninstallation";"program";"Google Update Helper";"1.3.35.301";"Google LLC";"Google Update Helper";"NYC-GCS-L124"
"06.03.2020 06:53:47";"uninstallation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"installation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20512";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-GCS-L124"
"06.03.2020 06:53:47";"installation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"installation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"installation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-GCS-L124"
"06.03.2020 06:53:47";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-GCS-L124"
"06.03.2020 06:19:41";"installation";"update";"KB4523202";"-";"Microsoft Corporation";"Windows Update";"LDN-REAL-L618"
"06.03.2020 06:19:41";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"LDN-REAL-L618"
"06.03.2020 06:19:41";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"LDN-REAL-L618"
"06.03.2020 06:19:41";"uninstallation";"update";"KB4522012";"-";"Microsoft Corporation";"Windows Update";"LDN-REAL-L618"
"06.03.2020 06:19:41";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"LDN-REAL-L618"
"06.03.2020 06:19:41";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L618"
"06.03.2020 06:19:41";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L618"
"06.03.2020 06:19:41";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L618"
"06.03.2020 06:19:41";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L618"
"06.03.2020 06:16:05";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L665"
"06.03.2020 06:16:05";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L665"
"06.03.2020 06:16:05";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L665"
"06.03.2020 06:16:05";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L665"
"06.03.2020 06:05:26";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L603"
"06.03.2020 06:05:26";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L603"
"06.03.2020 06:05:26";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L603"
"06.03.2020 06:05:26";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L603"
"06.03.2020 06:04:34";"uninstallation";"program";"Microsoft Sticky Notes";"3.7.106.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-GCS-L101"
"06.03.2020 06:04:34";"installation";"program";"Microsoft Sticky Notes";"3.7.124.0";"Microsoft Corporation";"Microsoft Sticky Notes";"NYC-GCS-L101"
"06.03.2020 05:43:46";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L624"
"06.03.2020 05:43:46";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L624"
"06.03.2020 05:43:46";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"LDN-REAL-L624"
"06.03.2020 05:43:46";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"LDN-REAL-L624"
"06.03.2020 05:34:47";"uninstallation";"program";"Canon Inkjet Print Utility";"2.8.0.1";"Canon Inc.";"Canon Inkjet Print Utility";"LDN-REAL-L614"
"06.03.2020 05:34:47";"installation";"program";"Canon Inkjet Print Utility";"2.9.0.1";"Canon Inc.";"Canon Inkjet Print Utility";"LDN-REAL-L614"
"06.03.2020 05:25:32";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"MAD-REAL-L002"
"06.03.2020 05:25:32";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"MAD-REAL-L002"
"06.03.2020 05:18:59";"uninstallation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"GUR-FING-L292"
"06.03.2020 05:18:59";"uninstallation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"GUR-FING-L292"
"06.03.2020 05:18:59";"uninstallation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20368";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"GUR-FING-L292"
